Time,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean wave direction,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Significant height of combined wind waves and swell,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition
22/07/2022 07:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 08:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 09:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 10:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 11:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 12:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 13:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 14:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 16:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 17:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 18:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 19:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 20:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 21:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 22:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22/07/2022 23:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 00:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 01:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 02:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 03:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 04:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 05:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 06:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 07:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 08:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 09:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 10:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 11:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 12:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 13:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 14:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 16:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 17:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 18:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 19:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 20:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 21:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 22:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23/07/2022 23:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 00:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 01:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 02:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 03:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 04:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 05:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 06:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 07:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 08:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 09:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24/07/2022 10:19,313.323833,317.6543946,12.42324336,7.186734809,315.3572474,315.0606267,68.61886055,313.5611243,10.31066754,12.58017832,7.420481111,0,3.4857711,2.646542347,2.252133072,2.454272971,0.044544698,0
24/07/2022 11:19,311.8351109,314.5780524,12.32524327,7.217007405,313.2202951,312.8687382,68.65731479,311.1110418,10.36356709,12.52823738,7.025765265,0,4.399136279,3.398210698,2.760005194,3.267417226,0.056877043,0
24/07/2022 12:19,311.5384651,311.7434228,12.15714589,6.999628285,311.7260765,312.105148,68.75070367,16.2166945,10.48720929,12.27183051,6.513474485,27.50811422,4.842922223,3.961816062,2.772046793,3.887390067,0.067389861,0.006598156
24/07/2022 13:19,310.2365199,309.2988295,12.11744678,6.922123146,310.1549497,311.3580381,69.08031147,16.90887027,10.58566123,12.17000977,6.236775583,27.51651243,5.083365165,4.233770605,2.784973803,4.243131483,0.074735356,0.007383651
24/07/2022 14:19,310.6430345,305.316065,12.10905326,6.874161142,309.2979714,311.4569203,68.74521021,17.32087966,10.71979937,12.17207092,6.247383847,27.52004852,5.200671641,4.43350546,2.698557626,4.428799667,0.077161391,0.007737124
24/07/2022 15:19,310.2255331,302.9318998,11.9919976,6.386152312,308.7651066,310.8416534,70.52509232,17.52413763,10.85687638,12.00470567,6.309707402,27.51916449,5.249254895,4.662419987,2.382288585,4.660958457,0.078374408,0.007697849
24/07/2022 16:19,303.128009,304.5579664,12.50309528,7.387336346,303.5463285,300.173364,77.86985278,12.95358013,11.07834076,12.88770167,7.395728494,27.51562841,5.898327171,4.992442078,3.125503123,4.995808525,0.11618012,0.012882115
24/07/2022 17:19,302.5511978,307.0080532,12.60517871,7.519186265,303.7990272,300.1349098,78.45215989,13.29966802,11.15538098,13.03940219,7.378932075,27.50546215,5.829780616,4.907091537,3.127628111,4.857366559,0.11644968,0.012371543
24/07/2022 18:19,302.0018539,308.6890545,12.73085474,7.666719577,303.9858046,299.3108916,78.03465668,18.3756237,11.20555158,13.16513225,7.435509486,27.53021477,5.823420627,4.846106022,3.211210971,4.797046468,0.115977951,0.0113504
24/07/2022 19:19,308.412698,297.2186929,12.86583172,8.185001002,303.8704421,307.0456761,55.57737863,20.15550426,11.23892868,12.85101323,6.836142534,27.52535265,5.860873899,4.649580931,3.506584298,4.891204659,0.261203102,0.009700861
24/07/2022 20:19,309.6926694,288.478585,12.7040862,7.970174993,302.7387913,309.0233198,42.1623412,20.39721644,11.25110397,12.63376818,7.068198323,27.52402661,5.902567165,4.845084734,3.311262488,5.007872543,0.502458804,0.009504487
24/07/2022 21:19,309.6597088,279.513245,12.55050736,7.673467083,301.4368435,309.3364467,41.94809613,20.39721644,11.26705781,12.47382306,7.143340198,27.52049053,5.91988047,5.028624871,3.070784684,5.12542316,0.489115612,0.009465212
24/07/2022 22:19,311.9394862,278.3651101,12.89237341,9.256577938,295.6961875,42.0139451,16.9418511,270.3605664,11.18875808,7.631360859,27.51386036,0,6.415782996,0.927421971,6.124569463,0.425752437,0.011793226,0
24/07/2022 23:19,308.3962177,276.1732163,12.97267904,8.812154352,294.0701261,233.7739748,42.07993925,16.55728893,11.17259432,27.48063278,7.937192001,27.50457813,6.30677984,4.10523415,4.447068552,4.732606956,0.39780235,0.011036202
25/07/2022 00:19,310.7474098,275.6458433,12.99559109,9.180531719,293.1856806,28.42313772,16.10135122,268.76197,11.14236601,8.293813975,27.49883199,0,6.237879952,1.088201964,5.955810003,0.686747174,0.010647598,0
25/07/2022 01:19,302.2875127,273.2177304,12.9411466,8.573803253,290.0434268,28.14297152,9.152120117,268.5092709,11.16587692,8.426139706,27.47010127,0,6.353419764,0.49512513,6.332287036,0.653644685,0.011658446,0
25/07/2022 02:19,297.5027268,271.124719,12.61153056,7.475418657,289.8401691,298.6846377,42.17332813,8.317101132,11.17490343,12.75331479,8.44064256,27.47231132,6.171983393,5.234341558,3.26433567,5.192952238,0.341801375,0.011036202
25/07/2022 03:19,294.4593612,269.4492112,12.21204409,6.523290818,289.9445447,295.7840935,43.9751841,212.6627715,11.22318477,12.39714833,8.411027822,27.49396986,5.839320601,5.306123552,2.435767448,5.306677678,0.33937534,0.0113504
25/07/2022 04:19,293.5309699,270.4655028,12.06322914,6.119716999,290.2851386,294.4986251,44.32676575,225.3471672,11.26327927,12.22772193,8.431360329,27.50192606,5.624140951,5.23156949,2.063717473,5.243268021,0.335668898,0.013196312
25/07/2022 05:19,290.9875073,272.2069323,11.94095588,5.80021346,288.8348676,289.7412932,43.88179522,223.3420549,11.27188594,11.98491864,8.455670935,27.48954975,5.544817747,5.233174372,1.83014588,5.215756175,0.328458183,0.012332268
25/07/2022 06:19,290.5590191,269.0756554,11.69005751,5.149535021,288.9392432,289.2139215,28.04963394,223.6332082,11.22402444,11.71284704,8.512248347,27.5032521,5.272398191,5.079835195,1.406210782,5.040386544,0.598354576,0.011428949
25/07/2022 07:19,290.2074389,265.6312508,11.58683982,4.59660424,289.0271384,288.7030302,28.14302281,223.5178455,11.26264951,11.59330043,8.51799449,27.50944025,5.091845151,4.970995019,1.092597976,4.930927646,0.59646766,0.010682729
25/07/2022 08:19,287.7793386,260.84644,11.45934897,3.793650997,287.2802211,286.8627228,28.20345091,222.8366567,11.31974744,11.48364734,8.467163222,27.50457813,4.982841995,4.937146599,0.670610783,4.86148598,0.600645832,0.010132883
25/07/2022 09:19,287.6639764,248.2004763,11.4128443,3.312389674,287.3351556,286.7253864,28.32980057,222.8806043,11.34346827,11.44489774,8.476445453,27.51297634,4.818718929,4.798105462,0.445539142,4.716423517,0.600645832,0.009583036
25/07/2022 10:19,285.7192987,233.472488,11.3853952,1.990060817,285.6926139,285.1652452,28.4451633,8.404996469,11.37894455,11.41027045,8.455670935,26.45347591,4.699822456,4.698165085,0.121832643,4.607553108,0.607317428,0.01201807
25/07/2022 11:19,285.9719969,207.5488117,11.36270999,2.217470014,285.9233388,285.3025816,28.50009793,5.910966297,11.35312453,11.38677336,8.469815288,26.29302591,4.564319343,4.562041915,0.147686663,4.468375532,0.610686921,0.012371543
25/07/2022 12:19,285.1040335,198.8856123,11.35998777,2.113521945,285.0718539,283.4842481,28.71983646,5.400074654,11.35480388,11.40903376,8.352682366,26.34562522,4.549302701,4.548035673,0.105009822,4.489708247,0.661835826,0.013863983
25/07/2022 13:19,285.8950888,194.7490308,11.31575162,2.948389068,285.6651466,284.1544495,28.62644758,6.031822384,11.28511083,11.37275755,8.335001925,26.35225538,4.445069538,4.429420306,0.371872893,4.367743965,0.680435427,0.013746159
25/07/2022 14:19,286.8894014,194.5732398,11.21661727,3.697909355,286.2364655,284.6158998,29.12635275,8.718123605,11.14404536,11.31215978,8.182950132,25.25916212,4.432702891,4.400970126,0.527528261,4.306688262,0.755036003,0.018262754
25/07/2022 15:19,288.0045696,199.2371943,11.17805242,4.147074432,286.7528498,285.68163,29.41201284,9.844282603,11.05000172,11.29278499,8.159081537,25.24590178,4.344899701,4.29300534,0.668131631,4.191344478,0.775118182,0.01814493
25/07/2022 16:19,288.921974,203.4726583,11.10069587,4.527670257,286.1485703,281.9900283,19.0238737,12.28887165,10.84533084,11.39172011,8.270910326,25.22203319,4.344193035,4.255509461,0.87248464,4.079090259,1.223732487,0.020501414
25/07/2022 17:19,289.0098691,210.2735719,11.09048752,4.969723098,284.1819149,282.2372338,19.48532462,12.2284436,10.67697593,11.40243809,8.228477268,25.23661955,4.314513084,4.166219665,1.120931149,3.978752937,1.19327227,0.020619238
25/07/2022 18:19,289.971221,214.0475845,10.87679289,5.162300573,282.7700981,283.6545452,19.55673964,21.28166326,10.30059143,11.18024628,8.085265695,23.8155541,4.058876833,3.848453037,1.28898228,3.668178028,1.105261111,0.014453104
25/07/2022 19:19,289.3229951,219.744311,10.90877903,5.403204782,280.4134078,283.4897415,19.86986705,20.32030802,10.19605185,11.22229371,8.034876438,23.80627187,4.078310135,3.805121224,1.467481268,3.638459349,1.070218384,0.014453104
25/07/2022 20:19,289.5647065,221.5406751,10.88087622,5.426182777,278.4632328,283.6600386,19.94128208,20.82021274,10.00019756,11.1930254,8.108692279,23.79698964,4.026193553,3.686943552,1.617647084,3.529441818,1.036253894,0.014099631
25/07/2022 21:19,288.7132233,225.3201813,10.84276508,5.489463443,276.8097041,283.1546408,19.92480169,216.9861233,9.877395036,11.14355784,8.115322445,27.61684893,4.0180669,3.637629906,1.706365331,3.509433202,0.988541872,0.013903258
25/07/2022 22:19,287.7244042,229.0337658,10.76019093,5.456637737,276.0131538,282.5833215,19.95776247,216.370856,9.776424071,11.06976872,8.19930454,27.61419686,3.956940332,3.571100254,1.704063261,3.451319943,0.953970873,0.014178181
25/07/2022 23:19,286.6037425,232.3353401,10.73682517,5.55602668,275.2440707,282.4459851,19.74901086,216.6839831,9.743466812,11.02730907,8.273120381,27.60624067,3.978846963,3.577082087,1.742135962,3.450142966,0.901339392,0.014099631
26/07/2022 00:19,286.4114721,235.7852382,10.72888535,5.641191151,275.4253546,282.8030596,19.76549125,216.1566111,9.736119652,11.03596589,8.336327958,27.60314659,3.914717068,3.512011418,1.728854787,3.383643743,0.86825097,0.013667609
26/07/2022 01:19,283.7801145,236.5762976,10.6794316,5.402475322,275.4418349,280.5452497,19.33700111,212.3606313,9.830163296,10.88426536,8.373014873,26.33015483,3.941217025,3.610055116,1.579751465,3.57490257,0.786170119,0.017987831
26/07/2022 02:19,284.0163324,239.2296427,10.74022795,5.559491616,275.2495641,280.3035377,19.67210237,208.4547822,9.833731916,10.92590056,8.399535535,26.44021558,3.890160441,3.532291291,1.624553295,3.515023845,0.756990309,0.016534665
26/07/2022 03:19,280.7532292,235.3897084,10.64948713,5.103761397,274.7771274,281.0066999,30.92820872,72.84326501,9.969339491,10.79852159,7.997747512,13.55382611,3.904647084,3.657034388,1.366367258,3.634781294,0.454477223,0.1243831
26/07/2022 04:19,280.8685915,237.1531117,10.74022795,5.289409002,274.1838347,281.2758792,30.97215642,72.95313418,9.971228761,10.90528908,8.069795309,13.54410187,3.850940505,3.568619982,1.445877224,3.547537845,0.438775385,0.127250156
26/07/2022 05:19,278.0724307,235.5270452,10.69712606,5.053063918,272.6182013,279.0784972,29.57681674,75.29884097,10.01342245,10.84427908,8.22538319,12.90009181,3.882563787,3.63996428,1.35131526,3.589909031,0.403597878,0.146376954
26/07/2022 06:19,277.6274621,232.9231412,10.71005663,4.977017699,271.9699741,279.0290561,35.4383421,210.0643656,10.0195101,10.89580779,8.968845737,27.58546615,3.819847222,3.581896733,1.324398746,3.517966288,0.430149483,0.010564905
26/07/2022 07:19,275.0730126,235.8291859,10.69145476,4.971911478,269.9868384,275.5022581,35.99867536,212.3386574,9.985713161,10.84798915,9.316708415,27.57353185,3.861363821,3.614577966,1.356273565,3.59858924,0.424893074,0.010486355
26/07/2022 08:19,274.7983407,232.0386929,10.77221409,4.975741144,269.5253885,275.0408079,36.38321779,210.1907151,10.0875238,10.90611354,9.464782109,27.56690168,3.85800716,3.623185969,1.325992487,3.613595701,0.437090639,0.010329256
26/07/2022 09:19,273.2107366,236.7740624,10.89357994,5.289773732,267.1577113,273.9256366,36.79522754,210.6906199,10.01615139,11.03225582,9.526221641,27.56027152,3.92143039,3.600279926,1.551595375,3.578727746,0.447401288,0.010486355
26/07/2022 10:19,272.4306682,236.4938956,11.09026067,5.671828477,264.7021389,273.4147452,37.20723729,210.4928554,9.993480159,11.19879662,9.511635277,27.55496739,3.962240324,3.537835428,1.782687816,3.517230677,0.458385835,0.010761279
26/07/2022 11:19,271.9472455,233.8844982,11.05033471,5.568974598,264.3340777,273.1620463,37.66319475,209.0261019,10.01531172,11.2041556,9.527989685,27.55231532,3.896167098,3.508801655,1.693084157,3.466767772,0.46087926,0.010447081
26/07/2022 12:19,268.8379586,235.9170814,11.02787636,5.384238819,262.8618329,267.5367485,24.76454287,208.0317859,10.07366916,11.22270594,9.081116538,27.54082303,3.888040445,3.543963159,1.598699275,3.493838252,0.623693164,0.010447081
26/07/2022 13:19,267.4700921,234.3679234,10.89970495,5.028444639,262.6970294,266.2457866,25.31938267,235.3892094,10.10914544,11.07553994,9.09084078,0,3.821083887,3.554467841,1.402137888,3.505755148,0.616752009,0
26/07/2022 14:19,264.6684379,240.0701433,10.7840104,4.46402486,262.4058765,263.7352777,26.19284333,202.8844153,10.24727205,10.92961063,9.047081689,27.54922124,3.770557303,3.606553556,1.098441693,3.545331013,0.608126106,0.00911174
26/07/2022 15:19,263.882876,239.1032929,10.68759827,4.022336749,262.3454485,262.977181,22.10570662,77.47425055,10.30814851,10.81707192,8.621867081,13.29745972,3.698830753,3.59196372,0.881870003,3.531207284,0.570657344,0.170648743
26/07/2022 16:19,262.2842851,247.8434008,10.64540379,3.45062237,261.8345576,260.7743056,22.99564768,77.5731328,10.44417592,10.72267132,8.45788099,13.28331537,3.644770841,3.593276805,0.609163215,3.554452587,0.551316453,0.178464416
26/07/2022 17:19,261.9931328,249.2717026,10.69576495,2.971184697,261.8070904,260.5106197,22.26501706,78.41363196,10.58734058,10.7709022,8.443736638,12.97169759,3.628517534,3.602906097,0.429955897,3.562250063,0.546396994,0.199397852
26/07/2022 18:19,260.7900695,253.0512087,10.71754274,2.47059268,260.7578413,259.6096931,22.2595236,77.55665243,10.67571641,10.77502449,8.329697793,12.78914704,3.574987621,3.565847913,0.254821473,3.519143266,0.52867346,0.213458209
26/07/2022 19:19,260.6527335,261.7473688,10.73183442,1.860764008,260.6589592,259.4723567,38.04773718,77.85329919,10.72357791,10.78986476,8.123720654,12.7997553,3.502731072,3.500923143,0.106957727,3.470298704,0.402923979,0.216914386
26/07/2022 20:19,259.2573998,35.30661001,10.77765854,3.864955726,259.2581293,258.5164956,84.73118847,78.70478526,10.77752705,10.82943881,7.186215267,12.80947955,3.449731158,3.449712819,0,3.421601264,0.346855615,0.222727048
26/07/2022 21:19,259.1035835,35.31210348,10.79852893,3.864955726,259.1043126,258.3791592,78.11705863,144.9284278,10.79851894,10.84881361,12.55664924,5.976873099,3.384364598,3.384350353,0,3.363929372,0.239166617,0.23674813
26/07/2022 22:19,258.9442738,52.83077354,10.8005706,2.871795754,258.9450026,258.2418229,78.37525141,355.2894353,10.79956853,10.85747043,12.56902555,27.5757419,3.322531365,3.322197652,0.023020703,3.258001407,0.629893031,0.01665249
26/07/2022 23:19,258.784964,64.40551102,10.79739467,2.181361737,258.8021728,258.098993,78.72133959,10.03106019,10.78214527,10.8570582,12.58582197,23.86417532,3.262641463,3.259753154,0.13298883,3.194297506,0.631308219,0.019166073
27/07/2022 00:19,258.6036805,58.35170907,10.79240392,2.55101566,258.6977973,257.9396828,79.14433627,10.67379484,10.75359631,10.85046253,12.60438643,23.86461733,3.202044895,3.194682485,0.217811266,3.129122383,0.62591703,0.018302029
27/07/2022 01:19,258.4059167,54.76996781,10.7792465,2.724262442,258.6538497,257.7748792,79.47943753,14.57964385,10.69838765,10.83603449,12.6194148,22.56510491,3.144804988,3.128882325,0.311310736,3.063653015,0.619649773,0.020815612
27/07/2022 02:19,258.2356201,54.76447434,10.75837611,2.918298837,258.7582252,257.6045821,79.80355187,15.71129631,10.59321831,10.815423,12.63046508,22.52620794,3.095338402,3.062352673,0.443414154,2.997742281,0.615606381,0.02038359
27/07/2022 03:19,258.1916725,57.99463364,10.72162608,3.200417544,259.1372733,257.434285,80.08921196,16.43643284,10.41478729,10.79151368,12.63753726,23.21574514,3.060358459,2.996406614,0.61181945,2.930360326,0.617223738,0.019362447
27/07/2022 04:19,258.5542396,63.31231085,10.65130194,3.480165505,259.8898761,257.2145468,79.23223168,255.4623069,10.15196889,10.77543672,12.49653574,1.826389561,3.044988484,2.935129303,0.79881839,2.858711827,0.652064296,0.025135833
27/07/2022 05:19,259.3562817,68.94860921,10.55488982,3.784168016,260.9665924,256.8519788,79.75960416,259.1044699,9.81651857,10.77255112,12.466921,1.944848516,3.051701806,2.877791248,1.006535963,2.781031319,0.717297681,0.048779226
27/07/2022 06:19,260.7516154,75.37047353,10.44577398,4.08178775,262.2136057,256.4619435,79.68818914,267.5259418,9.409276007,10.77584895,12.59598822,1.995237773,3.090215077,2.823662956,1.247722097,2.697907291,0.809419621,0.053295822
27/07/2022 07:19,263.9487973,85.52789621,10.03222268,4.233880188,262.5926538,254.9567368,12.20099226,78.00711603,8.787916218,10.59652904,6.19699459,12.66140585,3.022905186,2.657776521,1.430116897,2.477371152,0.944131954,0.26691113
27/07/2022 08:19,269.2279928,97.76734334,9.819662305,4.454724244,255.670906,254.7150248,77.91929395,351.0924329,8.39599773,10.62456066,12.5951042,6.489163879,3.10081506,2.650627501,1.602772168,2.371148943,1.067927128,0.408260917
27/07/2022 09:19,277.6823965,111.5174942,9.603472295,4.665173492,218.1121838,253.5284386,23.66585021,80.36930319,8.141576087,10.74163389,6.520104651,12.78561095,3.172188277,2.629180442,1.763385842,2.239621719,1.299546081,0.454644384
27/07/2022 10:19,288.9494412,124.6413897,9.506152763,4.936350297,187.3708339,254.4623259,31.75772168,79.83643772,7.915073651,10.85458482,6.804759752,12.96595145,3.284548094,2.635745868,1.948791041,2.118834414,1.46963809,0.481822504
27/07/2022 11:19,309.8409923,137.9410762,9.370948937,5.121268441,158.3324536,255.0720994,40.46486104,83.06109787,7.802976987,10.95475664,7.110189371,13.53658768,3.396554578,2.682579242,2.075227825,2.011435228,1.653410241,0.478091404
27/07/2022 12:19,30.57099993,153.4875912,9.452388825,6.090173863,135.9960832,56.95614239,255.3251984,332.8651375,7.750077437,8.414185045,11.62665804,10.43013419,4.202506599,2.932649031,3.00898295,2.312447195,1.773162025,0.585939839
27/07/2022 13:19,41.82705781,162.5463202,9.551296322,6.229136019,138.7922496,62.28479363,257.0007047,332.5135562,7.958107015,8.68914225,11.69251768,11.01270472,4.313276419,3.106851673,2.990920553,2.519595216,1.73656933,0.748340887
27/07/2022 14:19,41.14587129,180.0594968,10.03812083,7.018958978,155.3714837,90.54312556,353.8944107,259.1978587,8.514601879,8.531258278,11.18508902,12.06778504,5.099618472,3.533166681,3.666489641,2.416168328,2.167797051,1.46624385
27/07/2022 15:19,38.93750854,188.2063102,10.23820435,6.966437849,162.4580351,259.6756146,352.6803553,70.08005537,8.783088085,12.11600768,11.52720556,8.681096559,5.009871951,3.675709378,3.393605771,2.482961795,2.373807856,1.399162595
27/07/2022 16:19,19.89175322,202.3959385,10.63111211,7.480707243,203.1425307,349.1969554,132.3375416,19.73800141,9.173537141,11.6761586,8.618330993,2.855391231,5.347834734,3.9139614,3.642583527,3.081749043,2.470714476,0.118452614
27/07/2022 17:19,20.44109719,209.9549507,10.53288517,7.10850021,213.8327857,348.3509633,141.7643246,171.5387409,9.273668431,11.66956293,8.616120938,22.29061606,5.033545246,3.999895534,3.055201438,2.958902027,2.748225924,0.091313769
